
6401,6.667418382067384e-05,4.91190437394921e-06,-4.834768236507278e-08,1.834422328965223e-05,1.648662837722919e-05,8.889639526216357e-05,1.841646053275933e-05
2900,-3.2754644709324167e-07,6.551040341471725e-07,-2.8892971879502503e-07,-2.2844092116149954e-08,-1.0924786912903541e-08,-7.657841414928983e-09,-1.3745935384662455e-06
1702,2.8015376965549948e-06,1.2427742392567247e-08,1.4124639627119054e-08,1.126488932677769e-08,-3.479103739154074e-09,3.71135107629892e-07,2.36946111689598e-08
0656,4.90238851615843e-09,7.397856521781918e-09,2.502921558211288e-09,1.1376594826215822e-08,1.0467342047880258e-08,9.269136621611787e-09,9.731540410826062e-09
3331,-1.7609689799646853e-05,1.3222580463288187e-06,-6.070416421355021e-05,1.714275013080265e-06,1.734014370882711e-06,2.8796738089486045e-06,-9.530606590173841e-05
